date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:40	150866/150866	---M--	200	added ('OK')	image/jpeg	etag:%22fcba71732bdae9162ad1b86783d1c074%22	http://product.hstatic.net/1000304367/product/0a5a4554_c349ef2727b642578d77f81d94ef77df_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4554_c349ef2727b642578d77f81d94ef77df_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:04:49	108058/108058	---M--	200	added ('OK')	image/jpeg	etag:%22d01df48b7a578711f8462c2fe8bd2837%22	http://product.hstatic.net/1000304367/product/0a5a4278_df5f59aac56341368b851a4ccd7a39c6_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4278_df5f59aac56341368b851a4ccd7a39c6_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:04:52	210590/210590	---M--	200	added ('OK')	image/jpeg	etag:%22f473784f22f10aaad62fcaa53b38e36d%22	http://product.hstatic.net/1000304367/product/0a5a4575_1a3c69f10299473990223810a037362e_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4575_1a3c69f10299473990223810a037362e_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:04:52	179096/179096	---MCZ	200	added ('OK')	text/html	etag:W/%225d3bfd7a2c6d46a5b92f3e0d5e89fefd%22	https://www.olv.vn/collections/the-new-essentials/products/ao-wendy-top	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/ao-wendy-top.html	(from https://www.olv.vn/collections/the-new-essentials)
19:04:57	177924/177924	---MCZ	200	added ('OK')	text/html	etag:W/%229a91b6c200c84bc0a9bfc456b63a35f4%22	https://www.olv.vn/collections/the-new-essentials/products/chan-vay-brandy-skirt	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/chan-vay-brandy-skirt.html	(from https://www.olv.vn/collections/the-new-essentials)
19:04:57	179274/179274	---MCZ	200	added ('OK')	text/html	etag:W/%224be4b347a1fb46429e1464528800d3b5%22	https://www.olv.vn/products/chan-vay-tennis-skirt-in-beige	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/chan-vay-tennis-skirt-in-beige.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:15	108058/108058	---M--	200	added ('OK')	image/jpeg	etag:%22d01df48b7a578711f8462c2fe8bd2837%22	http://product.hstatic.net/1000304367/product/0a5a4278_157b18de097b44d89d0b3dfc418b4709_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4278_157b18de097b44d89d0b3dfc418b4709_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:05:16	213698/213698	---M--	200	added ('OK')	image/jpeg	etag:%2211f04825a41ddb086ea7cb52f01052e6%22	http://product.hstatic.net/1000304367/product/0a5a4296_f52c94f6477b44adb63514947fc13ef5_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4296_f52c94f6477b44adb63514947fc13ef5_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:05:19	179296/179296	---MCZ	200	added ('OK')	text/html	etag:W/%22903de936549a452ea45791d53b73808b%22	https://www.olv.vn/collections/the-new-essentials/products/chan-vay-tennis-skirt-in-beige	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/chan-vay-tennis-skirt-in-beige.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:20	792030/792030	---M--	200	added ('OK')	image/jpeg	etag:%220fcaa1cd3a05d8a51273b06f37adb823%22	http://file.hstatic.net/1000304367/collection/0a5a3665-2_03bf6ab194fd448ea4297e60f83154d8.jpg	C:/website%20httrack/https___www.olv.vn_/file.hstatic.net/1000304367/collection/0a5a3665-2_03bf6ab194fd448ea4297e60f83154d8.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:05:20	168412/168412	---MCZ	200	added ('OK')	text/html	etag:W/%22e45cc65544c44ab1a1b1d1b8778f63a6%22	https://www.olv.vn/products/nikita-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/nikita-dress.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:23	168419/168419	---MCZ	200	added ('OK')	text/html	etag:W/%2258ebad23e17f4b979fba1eb5c2c37418%22	https://www.olv.vn/collections/the-new-essentials/products/nikita-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/nikita-dress.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:27	176799/176799	---MCZ	200	added ('OK')	text/html	etag:W/%22320df288179940c180e839cbe354da47%22	https://www.olv.vn/collections/the-new-essentials/products/baggy-trousers-in-black	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/baggy-trousers-in-black.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:31	179477/179477	---MCZ	200	added ('OK')	text/html	etag:W/%227353cbc32fc7406a9f93c2a1c7780f59%22	https://www.olv.vn/collections/the-new-essentials/products/quan-black-simple-pleated-short	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/quan-black-simple-pleated-short.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:34	213698/213698	---M--	200	added ('OK')	image/jpeg	etag:%2211f04825a41ddb086ea7cb52f01052e6%22	http://product.hstatic.net/1000304367/product/0a5a4296_c690ee8717054d4b8917579420d3b7eb_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4296_c690ee8717054d4b8917579420d3b7eb_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:05:35	175609/175609	---MCZ	200	added ('OK')	text/html	etag:W/%228148ad613a264299938a296f2effe3c8%22	https://www.olv.vn/collections/the-new-essentials/products/quan-carrot-short	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/quan-carrot-short.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:38	168760/168760	---MCZ	200	added ('OK')	text/html	etag:W/%22e689eb3e16264a0998faa0267864c221%22	https://www.olv.vn/collections/the-new-essentials/products/quan-midnight-textured-flare	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/quan-midnight-textured-flare.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:38	167830/167830	---MCZ	200	added ('OK')	text/html	etag:W/%220457be03f196478194dcf6c7c75d0c79%22	https://www.olv.vn/products/rosehip-button-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/rosehip-button-dress.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:45	137825/137825	---M--	200	added ('OK')	image/jpeg	etag:%22f303994a321b07cc2878643ed9e75881%22	http://product.hstatic.net/1000304367/product/0a5a4710_7b9baf1c911b4321bea77bf4bed09d76_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4710_7b9baf1c911b4321bea77bf4bed09d76_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:05:49	167837/167837	---MCZ	200	added ('OK')	text/html	etag:W/%227081ba50e2c94f5192941784127a344e%22	https://www.olv.vn/collections/the-new-essentials/products/rosehip-button-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/rosehip-button-dress.html	(from https://www.olv.vn/collections/the-new-essentials)
19:05:49	152727/152727	---M--	200	added ('OK')	image/jpeg	etag:%228e02530b2a3073a5dcb43f82598474f1%22	http://product.hstatic.net/1000304367/product/0a5a4720_f3cade642c9640c680a2a62624a3fa38_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4720_f3cade642c9640c680a2a62624a3fa38_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:05:52	167704/167704	---MCZ	200	added ('OK')	text/html	etag:W/%22ac3dda5c03844ba3aa92101566131a4e%22	https://www.olv.vn/products/whitney-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/whitney-dress.html	(from https://www.olv.vn/collections/the-new-essentials)
19:06:09	188962/188962	---M--	200	added ('OK')	image/jpeg	etag:%22c9ff59b7c96db6de19726cc392ab2b03%22	http://product.hstatic.net/1000304367/product/0a5a4794_c465a52e859848b2884e5fda991b6fc7_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4794_c465a52e859848b2884e5fda991b6fc7_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:06:13	167711/167711	---MCZ	200	added ('OK')	text/html	etag:W/%22566d661ef7974c408b8a7cd9a63a764a%22	https://www.olv.vn/collections/the-new-essentials/products/whitney-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/the-new-essentials/products/whitney-dress.html	(from https://www.olv.vn/collections/the-new-essentials)
